nes n40n2,nes n40n3,nes n40n4,nes n40n5,nes n41n1,nes n41n2,nes n41n3,nes n41n4,nes n41n5,lamp n40n2,lamp n40n3,lamp n40n4,lamp n40n5,lamp n41n1,lamp n41n2,lamp n41n3,lamp n41n4,lamp n41n5
-3.963510699,-4.184495816,-3.593284788,-3.769085305,-2.739276776,-2.979972978,-2.773784991,-2.986002551,-2.777719147,-3.181670696,-3.61352442,-3.148820367,-3.159817284,-2.201117326,-2.049451356,-2.042590532,-1.957857371,-1.957367098
-1.123740451,-1.26456333,-1.292009374,-1.287466121,-0.683591375,-0.43888388,-0.562340201,-0.694895353,-0.651849711,-2.800162029,-2.841669726,-2.749011425,-2.807224611,-2.434940231,-2.344606315,-2.440586574,-2.357273028,-2.359532667
-5.769768177,-5.082420606,-23.25349666,-23.25349666,-3.391894048,-2.697244801,-2.86565796,-2.692368199,-2.948035644,-2.650013324,-2.585106197,-2.635398631,-2.876472256,-2.082803751,-2.000091331,-2.00762577,-1.99540144,-1.973508477
-4.204245073,-4.257082732,-4.20282875,-4.190732031,-3.536003893,-3.345784279,-3.283473722,-3.123230771,-3.268293492,0.544861886,0.669424951,0.477918182,0.697866612,1.159866135,1.110156739,1.119117171,1.145195787,1.097885789
-2.929807991,-2.935893146,-3.257152622,-2.534421074,-1.982747401,-2.000528747,-2.011113196,-1.850333105,-2.030210051,-1.138491139,-1.282695683,-1.332999486,-1.267989118,-0.629407073,-0.696454628,-0.742303894,-0.733264632,-0.720841865
-2.551887582,-2.554709154,-3.020442149,-2.299448102,-1.701335186,-1.655683517,-1.798099298,-1.621734237,-1.808349295,0.963904939,0.967320195,0.972985145,0.95509503,1.245075317,1.371235262,1.334359757,1.321014426,1.285680457
-5.376291149,-23.25349666,-23.25349666,-23.25349666,-3.554092355,-3.191668649,-3.790445681,-3.148784565,-3.199310117,-3.298356967,-3.19728763,-3.498685854,-3.511435403,-2.488667681,-2.451702252,-2.369243963,-2.291937768,-2.573522587
-2.271571514,-2.467120361,-2.691231607,-2.759435007,-1.480107737,-1.562910873,-1.447028454,-1.777686993,-1.529445164,-4.071225187,-3.82257646,-3.854696597,-3.783618198,-3.143963602,-3.217391471,-3.245534567,-3.223227087,-3.266940306
-2.249700859,-2.707247373,-2.498966294,-2.633586432,-1.550912713,-1.402404934,-1.756509132,-1.580472404,-1.542374078,-4.505384189,-3.856222694,-4.635065168,-4.371147868,-2.786384128,-2.815752078,-2.584219444,-2.758700805,-3.08422091
-4.01046718,-3.342137024,-2.648633297,-2.464365864,-1.564846681,-1.163948644,-1.296360212,-1.195841903,-1.14914982,-0.869293433,-0.957119385,-0.907189977,-0.858813775,-0.534489769,-0.516343219,-0.435113189,-0.435563368,-0.541394425
-3.571373091,-2.832811835,-3.094535624,-2.80540179,-1.727179789,-1.507117267,-1.629732764,-1.967843741,-1.927802243,-23.25349666,-8.605755505,-23.25349666,-4.674181463,-2.537740585,-2.372203459,-2.393512182,-2.758900531,-2.384985167
1.240580213,0.894383919,1.23913394,1.215306276,1.628904818,1.713162461,1.722953609,1.73406539,1.761350449,-5.128037535,-7.092893683,-6.564558097,-7.714891514,-3.129707223,-2.759027729,-2.856224052,-2.653135709,-2.58776098
-1.507402395,-1.530734451,-1.483587656,-1.563178613,-1.012135002,-1.232167666,-1.104778377,-1.06680207,-1.161500456,-4.473708453,-3.970946591,-4.310038202,-4.158545865,-3.336626318,-3.273671008,-3.284273006,-3.297517289,-3.65205643
-1.159878975,-0.956542859,-1.01691378,-1.065414281,-0.495190871,-0.125546606,-0.236521343,-0.24251941,-0.251879041,-3.227703823,-3.466297171,-3.288335296,-3.241013048,-2.556806944,-2.454903836,-2.604681281,-2.414714533,-2.471289045
-23.25349666,-23.25349666,-7.325379222,-23.25349666,-4.226132595,-5.101296605,-4.660071948,-4.56461569,-6.28084013,-0.802075785,-0.612647368,-0.623438764,-0.691730368,0.068258413,-0.025068666,-0.116710155,0.016002088,0.133586214
-3.253663304,-2.987854013,-3.205202976,-3.508049601,-2.26100913,-2.029173904,-1.83469481,-2.183278353,-1.884214003,-2.920951369,-2.984071559,-3.465482036,-2.774448692,-1.485250104,-1.149299459,-1.426223464,-1.368842559,-1.343997539
-1.477033715,-1.515248562,-1.639253228,-1.441655265,-1.048804716,-0.756458693,-0.77605381,-0.745196062,-0.781718121,-2.085235543,-2.031631522,-2.055169818,-1.942289867,-1.428976328,-1.588894593,-1.494389968,-1.484340066,-1.478561173
-4.047847746,-4.255114676,-4.251874473,-4.206755918,-3.461191952,-3.404869842,-3.095329319,-3.325939352,-3.335996917,-2.064076528,-1.775799428,-1.984613517,-2.157042209,-1.093836232,-0.906756278,-1.079715942,-0.941595096,-0.939130239
-0.913341689,-0.92817356,-0.951116982,-0.884712852,-0.681791768,-0.719042755,-0.771503554,-0.665120552,-0.726882095,-3.155136591,-3.175830862,-3.541884501,-3.051137177,-2.090124996,-1.784995697,-1.837583618,-1.935019716,-1.928707212
0.488324926,0.374297389,0.389134216,0.358267051,0.794156332,0.927990131,0.72461285,0.801413444,0.891849085,-2.184272014,-1.95387256,-1.974268827,-1.937664735,-1.242856395,-1.345390488,-1.16419616,-1.310441298,-1.26573516
-3.941452459,-3.830585236,-4.290977859,-4.964119519,-3.069449701,-2.986025297,-3.106923675,-2.911918305,-3.058939652,-3.461435154,-3.521892471,-3.48376261,-3.506479465,-2.196064426,-1.896932165,-2.1557314,-1.884376068,-3.937163706
-23.25349666,-4.397666941,-7.900758343,-23.25349666,-3.323321646,-2.7649818,-2.799545134,-3.017473956,-2.679666223,-3.089737365,-3.515463698,-3.34813913,-3.241885444,-2.360327946,-2.395007908,-2.516027078,-2.410297711,-2.507168347
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-5.073668174,-4.955312215,-4.655278598,-4.22726043,-4.29626746,-4.67164737,-4.750154918,-4.700250772,-4.859433829,-4.056387549,-3.944482662,-4.065884757,-3.877581721,-3.933324378
-4.049947393,-3.61008575,-3.547679362,-4.232328742,-5.921414298,-23.25349666,-6.975334002,-23.25349666,-4.974111386,-2.572904466,-2.493508961,-2.643925847,-2.615117549,-1.90812592,-1.965875899,-1.867281223,-1.748418186,-1.733329621
-0.942812145,-1.132931047,-1.242477449,-0.737680061,-2.341607491,-4.985209667,-23.25349666,-23.25349666,-2.738721422,-1.030755164,-0.942986837,-0.855522343,-0.956345021,-0.585565082,-0.557846554,-0.564962651,-0.600733426,-0.619322407
-3.265806164,-1.736863364,-2.052438465,-1.847648865,-0.602642911,-0.73763987,-0.903700459,-0.804333749,-1.051080978,-23.25349666,-6.447343692,-6.308148509,-5.129093351,-3.337767268,-3.575839538,-3.262852273,-3.470621342,-3.38179121
-2.749708992,-2.525202273,-2.863684518,-2.506899912,-2.062177318,-2.150976299,-1.968348981,-1.958883644,-1.976108233,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.723501581,-2.512702963,-3.182310566,-2.77959837,-4.362161975
-23.25349666,-2.037439031,-23.25349666,-23.25349666,-0.989429531,-0.710231925,-0.701521756,-1.052971844,-1.56049267,-2.574880365,-2.564657648,-2.64622594,-2.279338441,-1.608223685,-1.38468917,-1.399962825,-1.539213581,-1.776152754
-23.25349666,-4.281290695,-23.25349666,-23.25349666,-2.615432729,-2.896995798,-2.398402467,-2.13293061,-3.751340213,-4.914912862,-5.181620286,-5.296548502,-5.413408997,-23.25349666,-23.25349666,-23.25349666,-7.849108464,-10.54662513
-6.939682375,-3.038622494,-4.078617393,-23.25349666,-1.947143179,-1.326072336,-1.328526007,-1.558263491,-1.366256519,-5.879986255,-9.578786876,-5.870608235,-23.25349666,-3.667126097,-3.245288665,-3.437692001,-3.229224136,-3.743870924
-2.677127607,-2.927022289,-2.886171173,-2.878297565,-2.388692316,-2.341525966,-2.481253334,-2.30283283,-2.5181606,-2.579448301,-2.788180153,-3.211618792,-2.942639823,-8.329174976,-23.25349666,-7.049495298,-23.25349666,-2.777414468
-5.387946484,-4.42928885,-4.774489124,-4.834770331,-2.922902148,-2.545221477,-3.003396811,-3.21383535,-3.019372148,-3.149319012,-3.225237735,-3.224609467,-3.104074529,-2.628848867,-2.646826834,-2.46778204,-2.547552568,-2.58641473
-3.898624172,-2.910273086,-3.777620433,-3.477824275,-2.231118251,-2.43597999,-2.188274269,-2.267677062,-2.328581499,-1.916520924,-2.33156196,-1.947145048,-2.058701829,-1.285762674,-1.211207189,-1.285190105,-1.169299233,-1.187371664
-3.916972017,-3.587617233,-3.559563715,-3.603187736,-2.756730659,-2.495157775,-2.834885859,-2.415859978,-2.37505515,-1.485916051,-1.493504448,-1.645036197,-1.533891568,-1.188154858,-1.186864476,-1.14186067,-1.138114909,-1.082483672
-3.168158979,-3.269508876,-3.267022758,-3.239884582,-2.773174053,-2.691891891,-2.862505458,-2.919411511,-2.797977301,-4.391849647,-3.985173888,-3.850262795,-3.963385568,-2.98244056,-2.940529422,-3.036523023,-2.806079705,-3.461072805
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.93016165,-3.835429764,-3.336907317,-2.836547424,-2.925048775,-3.511825207,-3.537144981,-3.084261458,-3.644619451,-2.304909875,-2.327586107,-2.191241727,-2.394426133,-2.315226618
-3.018927943,-3.358946613,-3.307175787,-3.137530726,-2.45206171,-2.691898425,-2.530886849,-2.629422524,-2.410857429,-3.705751287,-3.800988756,-3.868716012,-3.835456166,-3.233607346,-3.376820778,-3.262038358,-3.241530836,-3.46101936
-4.148525968,-1.943403548,-5.787896223,-3.071685781,0.047689461,-0.416626936,-0.581521162,0.079686892,0.153943055,-3.252290909,-3.317646059,-3.301745542,-3.37981976,-2.836257906,-2.738835904,-2.707237641,-2.630361119,-2.761147961
-4.433575687,-4.263313074,-3.601179217,-3.640046756,-2.447010542,-2.820863821,-2.435419963,-2.73916328,-2.162463311,-2.446446248,-2.126990526,-2.105860616,-1.953988876,-1.364399496,-1.217427984,-1.270556989,-1.296229283,-1.55797202
-2.571484596,-23.25349666,-23.25349666,-23.25349666,2.927594513,3.983200557,3.871961654,3.982460143,2.93552733,-2.469286247,-2.509086604,-2.578002087,-2.798308462,-1.98741643,-1.931744602,-1.97030097,-1.990111015,-2.13413518
-4.369355039,-5.305386591,-4.551445895,-3.995846591,-2.985932475,-3.080958903,-2.989146916,-3.390319629,-2.901999335,-3.315418934,-3.221181956,-3.41334307,-3.655589932,-5.620164014,-5.528269088,-7.480909652,-23.25349666,-3.335929656
-1.014355001,-1.021568772,-1.006083334,-0.562404632,-0.206777148,-0.105880447,-0.150752309,0.05352991,-0.210553896,-0.315814236,-0.327865437,-0.312727285,-0.362529958,-0.075558775,-0.148637126,-0.079812923,-0.123768156,-0.198893429
-3.163337649,-3.881600658,-4.398804721,-23.25349666,-1.877384722,-1.726402804,-1.435561824,-2.051507408,-3.028679,-2.397784591,-2.580090903,-2.455153219,-2.360167,-1.924296766,-1.788503053,-1.853246652,-1.749286276,-1.793570436
-2.155999368,-2.20521368,-2.319249162,-2.103447777,-1.63571649,-1.865937854,-1.760640094,-1.738790622,-1.618483365,-5.244370882,-5.02156934,-10.24878637,-4.949952369,-2.47057657,-2.758239902,-2.333364572,-2.230744758,-2.480645921
-1.873114332,-2.196173496,-1.746167069,-2.30823688,-1.176023722,-1.093262318,-0.789143212,-0.859869804,-0.902237008,-4.036004623,-4.340223707,-4.402340756,-4.095606067,-3.115974792,-3.275399262,-3.280489486,-3.345964143,-3.469692899
-0.82365081,-0.276045688,-0.515652702,-0.25501083,-23.25349666,-23.25349666,-1.724766961,-23.25349666,-1.623653582,-3.748584711,-3.694538041,-3.739618069,-3.661599803,-3.338507869,-3.388125701,-3.44134843,-3.365541326,-3.376223077
-1.415295276,-1.110534083,-1.358944952,-1.202291816,-0.630925199,-0.860456634,-0.69684568,-0.731614948,-0.597685074,-1.777888633,-1.80608139,-1.961088709,-1.894312408,-1.279628161,-1.281526029,-1.11466,-1.140237592,-1.063612175
-3.766788988,-3.227512155,-3.320319147,-3.554758327,-4.676952162,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.663049632,-3.89504051,-3.551031137,-3.755405961,-2.984639159,-2.830131805,-2.93608214,-2.78246842,-3.123393144
-2.607403549,-2.72587284,-2.383062533,-2.479840072,-2.139683681,-2.066678168,-2.007866889,-1.977575647,-1.946078723,-3.407826211,-1.772139029,-1.51680907,-2.431255764,-0.194588709,-0.183719523,-0.067098212,0.07340936,-0.724626507
-2.693419541,-2.455319762,-2.375671452,-2.077935132,-1.542812538,-1.384108517,-1.083754144,-1.252573719,-1.097594713,-3.249003844,-3.039532156,-2.960592811,-3.206127297,-2.305055903,-2.112571445,-2.342043824,-2.26711034,-2.235075483
-23.25349666,-3.003183209,-23.25349666,-3.416640296,-1.119431594,-1.752722352,-1.579829451,-1.355316981,-0.683766308,-1.429199539,-1.808200464,-1.726832739,-1.730945456,-0.823602521,-0.58583242,-0.772148672,-0.690780486,-0.776210744
-1.442735388,-1.590836363,-2.751638405,-1.279610428,0.243095025,-0.002789373,-0.305199994,-0.170791128,-0.200740097,-5.14411478,-5.650099815,-5.768574827,-6.300795679,-3.401985506,-3.415570741,-3.226058427,-3.73205583,-3.864792071
-4.823205347,-23.25349666,-23.25349666,-4.273860661,-2.479537826,-2.347500898,-2.51619957,-3.121426026,-3.156553019,0.382328164,0.321782253,0.435081074,0.441913002,0.81897345,0.848718073,0.71566386,0.822444431,0.768476443
-23.25349666,-23.25349666,-8.650354853,-5.765761888,-3.349895151,-4.218527437,-3.31634778,-3.238034078,-3.611691767,-4.39851521,-4.125328453,-4.337582283,-3.60840698,-2.700934269,-2.726825399,-2.877305847,-2.707236736,-2.984779361
-2.366306354,-2.477700934,-2.823038569,-2.490130577,-1.907614631,-1.938010751,-2.029188149,-2.026335395,-1.793667101,-4.320742283,-3.809180223,-3.79752024,-3.528271451,-2.745407882,-2.540627694,-2.67610955,-2.573353546,-2.85857446
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-0.233014183,0.858958228,0.896375311,0.845559037,0.362685228,-2.65708347,-2.651725141,-2.811606176,-2.601474862,-2.127144562,-2.207241607,-2.139423697,-2.248391528,-2.115883864
-1.897388105,-2.463214779,-2.012023111,-1.671845219,-1.202569198,-1.139711034,-1.246656168,-1.21021522,-1.069373926,-2.937442837,-2.926793195,-2.869984376,-2.83875623,-2.615345277,-2.617122098,-2.669601585,-2.6141012,-2.59934478
-3.062738601,-2.840126829,-2.98852638,-2.993316932,-2.498872479,-2.092611443,-2.168297436,-2.240762706,-2.261024938,-2.822325098,-2.923418796,-2.734329027,-2.726787608,-2.259157772,-2.24248912,-2.086988986,-2.210159694,-2.192680837
-4.319306418,-4.807823049,-7.826059083,-5.048589959,-2.63194123,-2.608816074,-3.298783322,-2.888347575,-3.093661301,-4.789054894,-5.366155964,-4.781696918,-4.946673756,-3.832765448,-3.951243957,-3.989687788,-3.98419997,-3.813283597
-0.645519656,-0.416562455,-0.207992369,-0.249636279,0.171294117,0.216390535,0.107266056,0.26741738,0.397986531,-1.1952875,-1.116286254,-1.136454251,-1.253181822,-0.832829702,-0.796187942,-0.862108228,-0.75942358,-0.722689416
-3.47351947,-6.231924981,-3.460440089,-3.805958651,-2.254658042,-2.282059692,-2.563606324,-2.349038718,-2.230740384,-3.866141158,-4.066162063,-4.140270511,-4.02449685,-3.173581415,-3.287434237,-3.401835452,-3.269558279,-3.535141912
-4.655136352,-3.382811866,-5.018886102,-3.488398941,-2.620872446,-2.440539309,-2.300997442,-2.219010617,-2.306258356,-23.25349666,-6.938435221,-4.999069404,-9.554224623,-3.038369608,-3.399838068,-3.299538591,-3.376758855,-2.80581164
-3.370238584,-3.546565754,-3.414331329,-3.671399826,-3.008830619,-3.060743929,-3.156739771,-3.04317473,-3.110035322,0.66758631,0.584447363,0.557465909,0.671737357,0.993654624,1.097269714,0.975025283,1.076377178,1.026409055
-2.789847463,-1.64497542,-2.015362729,-1.912267975,-1.028943105,-0.704975033,-0.983324985,-0.694640039,-1.777980068,-23.25349666,-23.25349666,-23.25349666,-9.835028657,-3.934447408,-3.40100885,-3.310471301,-3.198568254,-5.140726496
-4.18085826,-4.202030164,-4.171983631,-4.898538603,-8.48560914,-6.621886456,-7.049706682,-5.724360957,-6.233341625,-0.135273074,-0.101206518,-0.125939361,-0.159080134,0.152523382,0.095633227,0.057482422,0.098292681,0.11499803
-5.757548599,-7.238367173,-5.214331597,-5.749832472,-4.054690515,-3.179747089,-3.485985545,-3.501468943,-3.179069925,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-4.013696035,-4.527904204,-4.651803593,-4.177505734,-5.130544087
1.206795193,1.106377539,1.192914532,1.242425285,1.587995344,1.583295697,1.80087297,1.560840658,1.17329407,-2.252296573,-2.196990537,-2.323051259,-2.142358478,-2.850462498,-3.288483498,-2.977152433,-3.057335122,-2.898912591
-2.749272943,-2.694652087,-2.743045864,-2.876132701,-2.461820563,-2.247893146,-2.204774982,-2.180523857,-2.136216044,-1.92081843,-1.896669777,-2.083558436,-1.968759861,-1.513178633,-1.592493734,-1.570464588,-1.595031252,-1.521005899
-4.682252604,-3.535014459,-4.174911866,-3.851497726,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-3.033371662,-2.868034798,-3.165983982,-3.055910841,-2.17224574,-2.351614787,-2.163000905,-2.074459109,-2.323697592
-2.825089267,-2.955545368,-2.585165352,-2.688446525,-1.793628293,-1.156536588,-1.559653995,-1.350798279,-1.258140293,-2.495617284,-2.556059149,-2.669787007,-2.595831453,-2.112856019,-2.100306584,-2.16311295,-2.22347879,-2.19269017
-3.061385318,-3.178286873,-2.824974878,-2.995810927,-23.25349666,-23.25349666,-3.931479857,-7.513150635,-4.305840608,-2.070491832,-2.334406153,-2.370537964,-2.408193731,-1.632874665,-1.687872208,-1.61272833,-1.669333104,-1.685860588
-23.25349666,-23.25349666,-23.25349666,-23.25349666,-1.322438795,-0.155808031,-0.1702986,-0.118870205,-0.663798306,-4.734387552,-6.656611154,-5.14671752,-23.25349666,-3.230012094,-3.174148061,-3.365406806,-3.149962553,-4.417788088
0.529004246,0.414308353,0.348518034,0.450707467,1.032946185,1.107649887,1.385149741,1.02951021,0.812478361,-2.243508139,-2.688176249,-3.166844313,-2.248920585,-0.557360913,-0.371901359,-0.607186786,-0.144139509,-0.369017838
#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,-0.948295437,-1.054489522,-1.051862423,-0.941832372,-0.086443381,-0.054355395,-0.305156366,0.030107535,-0.074982875
-2.743664745,-3.872753639,-2.994003849,-3.421549982,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-23.25349666,-2.019008709,-2.005816514,-1.941438345,-1.791108999,-1.407540333,-1.429943012,-1.512306605,-1.437972346,-1.319511373
-2.28328009,-2.864976065,-2.491123661,-2.531520813,-1.945126623,-1.646830981,-1.815285823,-1.804734127,-1.673854373,-2.442592827,-2.829243097,-2.789222266,-2.653074708,-1.872524402,-2.002480132,-1.912614161,-1.968674427,-2.103495454
-2.097402753,-1.911265655,-2.087784065,-1.506317501,-1.152959773,-0.696598183,-0.749741644,-0.834604596,-1.029091671,-5.153831717,-5.157210543,-4.080933719,-4.566455118,-1.793049392,-2.088860292,-1.753788529,-2.290507849,-2.832596914
-1.874574786,-2.035157572,-2.133814674,-1.87582195,-1.589790922,-1.557289991,-1.547379045,-1.669616597,-1.525619536,-4.595771188,-4.271939806,-3.841192617,-4.335391249,-2.767035207,-2.798649417,-3.033597589,-2.998050494,-2.864498636
-2.880940614,-2.983861085,-3.135580233,-2.85334678,-3.848643053,-23.25349666,-23.25349666,-23.25349666,-4.43183465,-0.873688779,0.854148251,-0.873518153,0.799536399,2.255766667,2.212862293,2.192471267,2.415868565,2.191485806
-3.737752481,-2.947051834,-3.337398911,-3.37960196,-2.252229083,-2.552142986,-2.226206672,-2.45672768,-2.033157462,-7.106698111,-5.516531951,-4.156605867,-6.076339265,-2.774219453,-2.781015338,-3.044799307,-2.851133007,-3.275107491
-23.25349666,-3.706157025,-23.25349666,-6.641725893,-2.115208663,-2.490759788,-2.212944585,-1.64760866,-2.454067323,-0.034677419,0.105752218,0.285617857,0.241680002,0.873763376,0.764404727,0.982310813,0.927660762,0.780443494
#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,#NUM!,-2.376265412,-2.350181858,-2.40832622,-2.220668561,-1.836875907,-1.69144009,-1.617847174,-1.617460305,-1.633023482
-1.642386801,-1.954498283,-1.685841841,-1.553175135,-1.292352148,-1.051000856,-1.072247251,-1.13672493,-1.107623032,-4.646523528,-4.551200381,-4.86136073,-4.96436501,-3.82397501,-3.883400045,-3.957012392,-3.714093213,-3.908187779
-4.448872493,-4.390259862,-4.537687531,-4.414717387,-3.986661317,-4.070581676,-3.93331598,-3.763663067,-4.22929135,-3.795056306,-3.963906892,-3.900107506,-3.794115358,-3.165264698,-3.213356723,-3.384886,-3.260677818,-3.434096537
-0.079902724,-0.427347327,-0.275964848,0.223598712,0.678051088,0.887851282,0.588414369,0.90013813,0.865758474,-0.820120238,-0.459009824,-0.70296943,-0.502998245,0.319851683,0.102842584,0.373262345,0.317354766,0.214409327
-3.328007505,-2.864473115,-3.281346983,-3.090309279,-2.157517674,-2.192285995,-2.561091063,-2.217259653,-2.296849796,-0.066191009,-0.145596088,-0.08195447,-0.165136688,0.438404748,0.275669308,0.480731482,0.467675489,0.290740354
0.02219089,0.244021332,0.294584297,0.110671061,0.614234511,0.616935947,0.710146253,0.864078181,0.508079619,-2.625882292,-2.776262753,-2.526894848,-2.920230038,-2.007547906,-2.101206189,-2.061068381,-2.029381854,-1.958161539
-1.298846884,-0.710148258,-1.095476099,-0.458708878,0.931599943,1.902663004,1.748494419,1.860881848,1.510338163,-2.830517821,-2.5376815,-2.684731581,-2.557135832,-1.979052107,-1.891114202,-1.825998559,-1.715228943,-1.917856963
